,num_employees,income,energy_usage,co2
6304,11154,509485000,31000,79400
6305,12200,326080000,68000,87500
6306,8832,557055000,56000,92700
6307,11307,296674000,60000,73400
6308,15402,441129000,35000,70200
6309,10772,711754000,58000,85300
6310,8303,636861000,42000,77700
6311,14055,350724000,36000,62100
6312,11471,353700000,48000,78400
6313,7261,308017000,51000,78700
6314,11511,496559000,49000,82900
6315,15009,488267000,48000,76800
6316,12729,620920000,50000,90100
6317,11088,701678000,66000,102300
6318,10305,306623000,65000,84400
6319,11578,655739000,31000,77400
6320,7647,566986000,41000,83000
6321,13013,649011000,56000,96800
6322,7853,316305000,54000,83300
6323,9092,432883000,52000,74500
6324,10542,688753000,41000,87300
6325,15009,409583000,37000,76500
6326,8471,520065000,59000,86900
6327,13173,490254000,62000,81300
6328,10012,429414000,61000,87300
6329,9286,429868000,40000,72700
6330,8663,267145000,68000,82900
6331,12121,632450000,42000,82600
6332,7934,611457000,56000,91200
6333,6044,245537000,55000,75000
6334,10643,344996000,45000,72100
6335,8915,388746000,58000,79000
6336,9979,472992000,50000,76400
6337,8879,548385000,61000,90500
6338,11895,591768000,60000,94800
6339,16227,393828000,51000,81100
6340,8423,615556000,44000,82000
6341,8857,409940000,64000,81900
6342,8429,401889000,57000,82600
6343,10489,398351000,68000,88500
6344,8223,397418000,41000,69100
6345,14708,594359000,75000,101100
6346,6791,646886000,62000,96800
6347,15177,464404000,71000,94300
6348,16701,580228000,56000,96800
6349,7542,574483000,53000,85700
6350,14133,724028000,27000,71900
6351,11583,456009000,72000,94600
6352,9424,642676000,59000,90500
6353,6083,575339000,50000,80700
6354,13221,532697000,59000,88200
6355,14722,661963000,56000,83900
6356,12858,514327000,18000,53500
6357,10565,644400000,48000,81500
6358,10270,631785000,58000,93600
6359,5537,817663000,68000,105600
6360,6908,434109000,44000,72700
6361,4842,556784000,61000,80500
6362,7077,371394000,32000,70300
6363,12604,421862000,72000,100200
6364,12504,467036000,51000,83900
6365,10766,226757000,50000,78000
6366,9433,550401000,39000,73200
6367,13390,490201000,60000,91400
6368,9340,569172000,64000,90400
6369,7832,501622000,83000,97800
6370,12709,489486000,51000,82500
6371,6252,562004000,93000,105900
6372,9954,653829000,62000,100800
6373,11707,445598000,40000,86000
6374,14493,345925000,47000,71800
6375,6269,192555000,43000,67500
6376,12008,567707000,60000,96100
6377,14055,498038000,61000,92400
6378,9795,402272000,58000,90200
6379,5708,627733000,63000,91600
6380,11429,458654000,53000,91400
6381,12551,669306000,46000,74800
6382,12610,528300000,68000,96400
6383,9103,634541000,55000,91900
6384,11371,317854000,26000,61900
6385,9962,699182000,71000,104100
6386,6576,456403000,47000,86700
6387,9345,559937000,39000,77400
6388,12157,587703000,64000,88300
6389,15064,490479000,50000,87000
6390,8753,501365000,33000,74900
6391,11161,546522000,75000,99200
6392,12297,465701000,63000,87900
6393,9677,611990000,45000,87500
6394,9247,486621000,47000,84600
6395,10644,541245000,54000,79700
6396,6450,532753000,60000,89800
6397,11454,454046000,44000,78000
6398,9187,588437000,44000,76500
6399,9147,478378000,45000,79700
6400,5063,344505000,34000,60600
6401,14619,537115000,53000,81700
6402,12367,435462000,45000,78100
6403,10936,440590000,36000,70900
6404,15551,457899000,29000,80600
6405,13719,429020000,54000,83000
6406,7596,479983000,60000,94900
6407,12608,635461000,56000,95300
6408,11117,403943000,52000,85900
6409,14373,223106000,70000,95400
6410,7352,674431000,42000,73500
6411,11287,499001000,38000,73400
6412,14318,525467000,52000,88500
6413,11715,559588000,47000,82000
6414,14586,589662000,44000,82100
6415,11213,859723000,38000,84000
6416,10299,411742000,66000,84300
6417,7488,564700000,70000,87200
6418,14591,442451000,58000,86400
6419,11537,368190000,31000,66900
6420,11177,603418000,42000,73600
6421,12196,560694000,46000,84500
6422,5933,411294000,59000,89600
6423,12569,517945000,40000,73200
6424,9662,198926000,32000,63000
6425,13114,274799000,37000,68000
6426,10592,757217000,59000,89600
6427,14406,552141000,74000,99800
6428,14010,681027000,81000,101200
6429,11444,405657000,61000,82400
6430,12469,572082000,46000,83500
6431,14393,420475000,30000,64500
6432,11836,468753000,47000,78000
6433,10082,575534000,67000,91200
6434,12508,639915000,49000,89300
6435,12049,554758000,48000,82900
6436,10993,626259000,45000,80000
6437,9939,379434000,30000,63800
6438,10971,508943000,63000,89200
6439,14592,561082000,48000,91600
6440,8098,495445000,54000,80300
6441,11027,492927000,52000,79400
6442,9750,673832000,50000,93600
6443,9066,236983000,51000,71200
6444,9554,372843000,46000,78000
6445,11879,555315000,51000,75200
6446,14200,556102000,53000,86800
6447,11144,704049000,29000,83600
6448,13925,308470000,57000,85000
6449,9322,727796000,31000,74300
6450,6796,444888000,42000,71000
6451,8830,510750000,65000,94500
6452,12241,664914000,47000,81000
6453,12570,510528000,55000,81100
6454,10191,585770000,70000,91500
6455,9763,497402000,44000,74500
6456,11523,517894000,46000,80100
6457,12328,628405000,56000,91900
6458,10351,448765000,58000,78000
6459,9891,702130000,55000,95100
6460,13108,687787000,68000,101700
6461,10127,479207000,54000,80000
6462,9233,443676000,43000,74600
6463,7552,357458000,36000,68100
6464,9790,451303000,43000,77000
6465,7377,475115000,48000,78800
6466,11979,582069000,40000,92600
6467,12271,542570000,50000,74400
6468,8576,287895000,57000,84900
6469,5390,470973000,56000,81600
6470,8229,666301000,41000,80500
6471,12725,541678000,60000,91400
6472,10073,423529000,72000,90800
6473,10507,383213000,42000,77600
6474,16130,490341000,61000,92400
6475,5993,705015000,59000,88100
6476,13061,719892000,41000,90000
6477,13151,390614000,56000,91900
6478,12195,541213000,59000,84000
6479,12786,200182000,42000,70300
6480,15550,547333000,57000,93800
6481,11605,731472000,46000,72100
6482,10780,694640000,59000,84700
6483,13179,475054000,62000,91900
6484,10150,457191000,30000,66600
6485,10757,584651000,47000,87500
6486,11033,629184000,56000,85900
6487,8165,412450000,47000,80600
6488,6917,624226000,45000,83900
6489,16264,502431000,49000,87100
6490,13977,484878000,49000,85300
6491,13653,641783000,21000,70700
6492,9861,607222000,67000,109000
6493,8064,656371000,49000,79900
6494,9822,415465000,43000,81200
6495,11480,586618000,47000,80900
6496,13100,543014000,21000,63800
6497,5993,574772000,53000,88100
6498,8114,271726000,59000,90000
6499,4029,404916000,29000,63700
6500,14627,535708000,31000,78200
6501,8987,488692000,46000,72700
6502,15463,561578000,62000,91700
6503,12762,521970000,73000,92700
6504,5108,304693000,46000,74700
6505,7402,478734000,46000,73900
6506,7252,595510000,49000,83500
6507,14255,608301000,61000,80700
6508,8395,522193000,61000,93200
6509,11384,327805000,25000,63800
6510,9912,457631000,60000,91200
6511,12046,393952000,57000,89600
6512,12141,269372000,50000,73800
6513,7079,614609000,51000,83500
6514,11637,494124000,48000,80300
6515,10204,647164000,46000,95700
6516,12395,594871000,38000,84500
6517,14888,557707000,55000,83900
6518,10122,652809000,46000,81700
6519,10744,626875000,63000,95100
6520,8024,590863000,45000,81500
6521,11373,445641000,53000,81700
6522,12434,523997000,48000,82300
6523,10531,406959000,58000,81900
6524,8603,772563000,61000,101300
6525,11573,425172000,58000,82400
6526,12115,533607000,49000,78900
6527,6831,565097000,60000,94000
6528,9421,673782000,49000,89100
6529,9722,668639000,40000,86800
6530,15834,595851000,64000,93400
6531,13166,676160000,37000,81400
6532,7851,639082000,55000,86000
6533,8805,583677000,60000,95400
6534,13600,604959000,55000,87500
6535,9932,525678000,34000,73900
6536,12417,661811000,49000,82100
6537,8197,573663000,30000,68300
6538,4633,462932000,37000,72700
6539,2913,294431000,35000,63100
6540,14264,582817000,37000,70800
6541,8303,468622000,36000,70200
6542,9206,722678000,55000,92400
6543,9599,436498000,70000,95900
6544,8951,450582000,47000,81500
6545,9257,574482000,64000,87900
6546,9482,764412000,64000,96200
6547,8970,673092000,63000,88300
6548,13915,646236000,33000,65600
6549,6925,552679000,62000,87600
6550,12451,463608000,40000,76900
6551,8793,565730000,68000,107500
6552,11524,497177000,63000,90000
6553,11303,211679000,16000,62900
6554,10993,610834000,55000,85900
6555,8774,709562000,35000,75400
6556,13986,584345000,53000,92100
6557,10792,659888000,52000,90000
6558,7651,750715000,48000,83500
6559,9875,340538000,49000,90300
6560,9706,531723000,42000,78000
6561,12881,710448000,50000,88300
6562,13281,688294000,55000,86400
6563,12712,533091000,46000,71300
6564,9086,481138000,70000,93400
6565,12421,570546000,49000,85500
6566,8321,510044000,55000,86100
6567,13312,492819000,44000,78400
6568,10338,603865000,51000,82800
6569,5732,374038000,27000,69900
6570,15850,560574000,58000,90400
6571,13168,665417000,44000,84300
6572,9440,344533000,54000,88500
6573,10483,558235000,37000,75600
6574,13042,658649000,49000,87300
6575,8920,572238000,57000,84200
6576,11199,436366000,41000,84200
6577,9834,550933000,69000,102600
6578,11811,359384000,55000,86000
6579,9848,645147000,43000,82600
6580,10428,235110000,51000,70900
6581,11207,565290000,28000,80600
6582,17012,631932000,55000,84200
6583,9731,454063000,69000,86400
6584,9562,598628000,30000,70300
6585,10250,600076000,45000,75300
6586,12066,514525000,52000,89200
6587,11916,511176000,54000,80100
6588,11874,318647000,42000,84800
6589,10742,436420000,67000,98600
6590,15308,198417000,32000,65800
6591,12611,423836000,53000,71400
6592,6794,585255000,45000,82000
6593,9825,474985000,47000,77100
6594,8810,325283000,32000,71500
6595,6866,490044000,62000,89800
6596,10872,603175000,50000,88500
6597,10347,534192000,48000,80800
6598,9726,325294000,53000,83400
6599,9124,732247000,57000,80900
6600,11932,505081000,44000,78200
6601,13311,364830000,54000,91800
6602,8502,537272000,59000,90900
6603,6119,303923000,59000,80300
6604,15235,483213000,50000,78400
6605,11889,608522000,36000,75500
6606,11623,460439000,33000,75600
6607,7668,524502000,52000,93900
6608,5570,411398000,37000,64300
6609,12310,438444000,67000,85000
6610,10015,738177000,54000,90700
6611,7612,613425000,56000,80100
6612,11968,505420000,57000,86700
6613,8676,647384000,44000,86600
6614,7761,718662000,38000,75900
6615,15679,641864000,46000,88600
6616,10204,431793000,36000,72600
6617,13523,705265000,62000,94400
6618,7954,535172000,68000,84000
6619,7675,649829000,38000,76800
6620,9460,423074000,48000,81500
6621,3832,534193000,41000,80000
6622,5458,344305000,69000,84400
6623,7877,421817000,72000,90000
6624,10699,376817000,61000,94500
6625,9427,582025000,59000,87000
6626,8410,646153000,52000,78400
6627,7147,717926000,58000,98400
6628,3890,414446000,64000,82500
6629,10440,496836000,53000,79900
6630,6220,407608000,59000,80300
6631,10310,345116000,53000,76200
6632,4153,560462000,49000,81500
6633,7896,653990000,54000,85800
6634,10906,468723000,52000,88700
6635,14089,502048000,43000,82200
6636,4896,458598000,46000,68700
6637,11639,360719000,79000,93400
6638,8612,469103000,38000,73600
6639,11220,587358000,33000,72200
6640,10095,465047000,48000,88000
6641,6046,498126000,47000,77400
6642,7421,590331000,35000,67800
6643,6548,375827000,12000,64600
6644,10693,513005000,38000,75900
6645,15807,513277000,66000,92400
6646,10147,508164000,76000,96100
6647,12413,495237000,63000,82300
6648,9275,294349000,64000,86200
6649,13205,579284000,38000,85800
6650,13227,519336000,50000,87600
6651,11762,468243000,62000,91600
6652,14368,766992000,63000,95000
6653,10904,544523000,52000,85400
6654,8733,643443000,49000,80000
6655,13917,726859000,54000,87100
6656,10694,444041000,35000,64900
6657,8882,469694000,30000,73000
6658,6936,301475000,40000,65300
6659,7488,587791000,64000,94600
6660,8366,645288000,54000,86400
6661,17477,356710000,62000,89200
6662,9954,492121000,53000,83100
6663,9197,570401000,62000,85700
6664,10828,438224000,40000,77900
6665,11653,429528000,51000,78600
6666,7146,497205000,65000,83800
6667,11768,494153000,55000,79400
6668,10588,438211000,35000,74000
6669,11093,608493000,67000,87700
6670,12581,484446000,59000,89700
6671,10619,505735000,45000,71700
6672,11914,636457000,66000,100100
6673,12961,654960000,50000,86000
6674,12680,610061000,41000,79600
6675,9617,494004000,45000,78700
6676,9665,616276000,11000,66500
6677,11811,577737000,39000,85800
6678,9665,515160000,51000,81300
6679,10460,680038000,47000,81000
6680,9248,430165000,56000,84500
6681,9822,626881000,51000,79100
6682,11207,801517000,50000,84400
6683,8264,554752000,46000,80300
6684,10570,665746000,59000,83300
6685,5570,888770000,37000,80200
6686,8808,377226000,69000,84200
6687,13814,340638000,57000,87600
6688,12972,572322000,41000,83200
6689,8355,644748000,51000,87300
6690,7779,632506000,54000,80600
6691,10672,613537000,47000,84500
6692,6125,503772000,44000,86600
6693,5855,583648000,48000,88400
6694,9852,432357000,58000,81700
6695,11673,594439000,57000,86900
6696,12211,360192000,62000,89800
6697,15462,463872000,30000,71400
6698,9880,594680000,61000,91300
6699,12747,641826000,41000,80100
6700,10543,421288000,44000,83500
6701,7764,413168000,49000,77200
6702,11919,437643000,37000,78500
6703,11145,377622000,42000,75900
6704,6419,437532000,67000,88200
6705,12706,491979000,55000,80700
6706,10254,682015000,48000,88400
6707,7097,456158000,44000,74400
6708,11595,609885000,51000,95900
6709,13558,562391000,55000,93200
6710,9993,500858000,48000,86700
6711,11327,476507000,49000,77700
6712,10281,766251000,58000,100200
6713,7533,463506000,37000,69100
6714,8441,607605000,60000,102700
6715,10835,423142000,49000,80800
6716,6164,521989000,39000,74600
6717,9994,598610000,41000,89800
6718,9730,511839000,55000,83900
6719,7052,195599000,49000,82600
6720,15664,573045000,52000,79200
6721,10381,454932000,43000,69200
6722,10472,331218000,51000,77500
6723,11769,341945000,55000,81700
6724,8075,659153000,23000,71200
6725,11330,417941000,40000,76500
6726,13421,472904000,48000,83300
6727,1662,478416000,31000,70000
6728,12286,382175000,37000,79100
6729,9513,645213000,43000,72100
6730,12722,514342000,77000,102900
6731,6225,721607000,57000,89500
6732,10589,611575000,55000,91400
6733,7529,530935000,43000,81100
6734,8685,422581000,53000,85400
6735,8324,295522000,51000,84200
6736,11711,562374000,57000,80000
6737,12949,744130000,51000,88000
6738,8889,633190000,78000,102400
6739,10227,658747000,44000,91300
6740,12021,467203000,63000,86200
6741,12444,531713000,59000,96400
6742,8189,510331000,50000,87300
6743,12616,650728000,51000,89200
6744,7873,431932000,81000,92800
6745,10240,400877000,60000,81400
6746,13526,509656000,13000,63200
6747,9051,472409000,69000,97800
6748,5370,601803000,63000,91100
6749,9477,456995000,37000,73600
6750,12023,552246000,64000,83100
6751,11237,677039000,52000,81900
6752,13958,528419000,56000,89100
6753,10680,485968000,53000,86100
6754,9999,431948000,33000,65200
6755,10132,431337000,46000,71200
6756,8299,638236000,40000,65400
6757,10142,565420000,52000,95300
6758,11319,359757000,39000,68600
6759,10092,300913000,40000,76500
6760,14384,499325000,52000,87300
6761,12454,551389000,52000,83900
6762,4871,577105000,38000,69400
6763,14622,500476000,61000,89600
6764,7808,631590000,53000,94200
6765,7266,769831000,51000,83100
6766,7867,570664000,70000,96700
6767,15510,627329000,41000,84000
6768,12909,415861000,56000,89000
6769,9088,386227000,57000,82400
6770,7020,531682000,40000,81500
6771,13173,587861000,32000,73000
6772,13084,660770000,54000,86300
6773,10646,452265000,58000,83000
6774,9298,372798000,37000,63300
6775,8083,447642000,36000,75100
6776,5029,457956000,51000,80200
6777,9019,524725000,49000,86500
6778,11523,524492000,83000,99000
6779,12444,601337000,74000,115100
6780,11016,677966000,42000,76700
6781,10201,351384000,35000,68400
6782,8887,371240000,57000,81700
6783,7156,644723000,43000,84400
6784,7701,427014000,81000,96900
6785,15365,335374000,70000,94200
6786,7705,601314000,62000,87400
6787,13112,526591000,59000,88400
6788,15082,455474000,30000,70500
6789,12151,574129000,33000,76800
6790,7559,426321000,65000,90900
6791,9889,597490000,52000,83400
6792,8105,408944000,38000,67400
6793,10543,385443000,56000,80000
6794,9023,741403000,30000,77800
6795,13845,270806000,40000,65800
6796,7814,798511000,35000,84600
6797,10887,524164000,59000,86200
6798,7779,641060000,53000,83900
6799,11441,484652000,44000,81900
6800,3575,575150000,46000,75800
6801,11784,634324000,56000,96700
6802,11137,445071000,51000,76500
6803,13181,391955000,43000,75300
6804,9544,457743000,54000,83200
6805,9480,543699000,37000,87300
6806,8453,275446000,54000,76500
6807,9710,463957000,25000,65700
6808,5426,668386000,72000,95900
6809,9941,715333000,74000,96300
6810,5854,305213000,58000,85500
